time,communicative_fraction,order_parameter,game_type
634401,1.0,1.0,all_communicative
635201,1.0,1.0,all_communicative
636001,1.0,1.0,all_communicative
636801,1.0,1.0,all_communicative
637601,1.0,1.0,all_communicative
638401,1.0,1.0,all_communicative
639201,0.9,0.9809016994374946,deadlock
640001,1.0,1.0,all_communicative
640801,1.0,1.0,all_communicative
641601,1.0,1.0,all_communicative
642401,1.0,1.0,all_communicative
643201,1.0,1.0,all_communicative
644001,1.0,1.0,all_communicative
644801,1.0,1.0,all_communicative
645601,1.0,1.0,all_communicative
646401,1.0,1.0,all_communicative
647201,1.0,1.0,all_communicative
648001,1.0,1.0,all_communicative
648801,1.0,1.0,all_communicative
649601,1.0,1.0,all_communicative
650401,1.0,1.0,all_communicative
651201,1.0,1.0,all_communicative
